,arrowtooth flounder,Greenland turbot,Pacific halibut,flathead sole,Bering flounder,rex sole,yellowfin sole,longhead dab,starry flounder,Alaska plaice,sturgeon poacher,butterfly sculpin,Pacific cod,walleye pollock,wattled eelpout,shortfin eelpout,Tanner crab,snow crab,red king crab,blue king crab,skates,rock sole,year,julian,depth,bottom.temp,lat,long,station
1.98501E+11,NA,0.5513,0,0.2429,0.2804,0,0,0,0,0,0,0,22.3343,53.4995,0.0748,0.2056,0,1.2242,0,0,0,0.0655,1985,201,146,0.9,60.66417,-177.52483,R-31
1.98501E+11,NA,0,0,0.0439,0,0,0,0,0,0,0,0,50.2946,175.9651,0,0.0789,0,0.3508,0,0,0,0,1985,201,161,2.1,60.66567,-178.19617,R-32
1.98501E+11,NA,0.4732,0,0.1577,0.2104,0,0,0,0,0,0,0,20.335,84.6711,0.035,0.263,0,0.9643,0,0,0,0.0526,1985,201,148,1.1,60.33033,-177.37767,Q-31
1.98501E+11,NA,1.1088,0,0.1283,0,0,0,0,0,0,0,0,24.5143,160.3464,0,0.5316,0.0642,0.9623,0,0,0,0.0733,1985,201,137,0.5,59.9975,-177.231,P-31
1.98501E+11,NA,2.3846,0,0.1888,0,0,0,0,0,0,0,0,27.2245,54.7471,0,0.3178,0,0.1987,0,0,0,0,1985,202,141,1,59.99367,-177.89283,P-32
1.98501E+11,NA,0.1163,0.7867,35.0398,0,0,0,0,0,0,0,0,21.4797,133.8665,0,0.2323,0.0089,0.0268,0,0,0,0.2503,1985,202,168,2,59.66567,-177.16717,O-31
1.98501E+11,NA,1.7123,0,26.5799,0,0,0,0,0,0,0,0,22.1577,110.271,0.066,1.8629,0.1599,0.2541,0,0,0,0,1985,202,148,2.5,59.32717,-177.08567,N-31
1.98501E+11,NA,0,0,44.6089,0,0.1578,0,0,0,0,0,0,8.6991,14.6035,0.2043,0.2878,0.0929,0.0092,0,0,0,0,1985,202,135,2,59.00183,-176.97517,M-31
1.98501E+11,NA,0.1671,0.2007,16.9831,0,0.0251,0,0,0,0,0,0,7.9817,21.9894,0,0,2.0895,0.794,0,0,0,5.4743,1985,202,135,2.4,58.99617,-177.621,M-32
1.98501E+11,NA,0,0,4.7846,0,0.0987,0,0,0,0,0,0,18.5465,36.3533,0.5722,0,1.7758,0.4341,0,0,0,2.0716,1985,203,134,2.2,58.66017,-176.85017,L-31
1.98501E+11,NA,0,2.4924,22.0886,0,0.054,0.8998,0,0,0,0,0,15.1606,112.5575,0,0,0.1349,0.315,0,0,0,0.2069,1985,209,104,4.1,55.993,-165.78533,D-04
1.98501E+11,NA,0.2298,0,29.1373,0,0,39.0642,0,0,13.5116,0,0,9.6051,49.3127,0.0736,0,0.092,0.2114,0,0,0,6.9856,1985,209,91,2.9,56.33167,-165.798,E-04
1.98501E+11,NA,0,0,12.4811,0,0,42.2293,0,0,0.4223,0,0,13.1849,47.4375,0.4692,0,0.5631,1.4546,0,0,0,11.4957,1985,209,77,1.2,56.678,-165.82983,F-04
1.98501E+11,NA,0,0,7.1962,0,0,152.7979,0,0,24.5278,0,0,28.4006,51.0884,0.1831,0,1.8312,1.4008,0,0,0,6.4546,1985,210,71,2,56.98617,-165.82517,G-04
1.98501E+11,NA,0,0,4.215,0,0,195.2057,0,0,22.2783,0,0,22.5366,14.2357,0.4175,0,0.0397,1.9585,0,0,0,6.1934,1985,210,66,1.2,57.3275,-165.86867,H-04
1.98501E+11,NA,0,0,1.8016,0,0,121.6458,0,0,31.7941,0,0,11.4748,24.6067,0,0,0,1.0599,0,0,0,1.3777,1985,210,62,1.4,57.6605,-165.8935,I-04
1.98501E+11,NA,0,0,0.4326,0,0,164.0706,0,0,26.6242,0.1316,0,9.8808,0.0846,0,0,0,0.0093,0,0,0,16.3206,1985,210,53,3,57.99733,-165.903,J-04
1.98501E+11,NA,0,0,4.016,0.0294,0,147.3921,0,0,91.7677,0.0294,0,12.7941,45.8151,0.2357,0,0.0097,1.4826,0,0,0,1.5514,1985,211,62,0.7,57.995,-167.16133,J-02
1.98501E+11,NA,0,0,6.0343,0,0,148.5688,0,0,131.1119,0.0191,0,7.0986,0.8267,0.2376,0,0.057,1.6155,0,0,0,1.6061,1985,211,68,0.6,57.54517,-167.14417,I-02
1.98501E+11,NA,0,0,0.2346,0,0,33.5112,0,0,4.8048,0,0,7.7419,0.7038,0,0,0.0188,2.2334,0,0,0,7.2915,1985,211,68,1.2,57.34117,-167.1265,H-02
1.98501E+11,NA,0,0,2.0205,0,0,26.106,0,0,1.6523,0.0094,0,0.9819,0.6043,0.0189,0,0,1.5391,0,0,0,6.4202,1985,211,71,1.1,57.007,-167.08417,G-02
1.98501E+11,NA,0,0,4.3544,0,0,6.5648,0,0,1.6557,0,0,29.38,213.2431,0,0,0.0082,0.1655,0,0,0,1.4155,1985,211,93,2.8,56.664,-167.06883,F-02
1.98501E+11,NA,0,0.5657,2.5551,0,0.3376,0.1825,0,0,0,0,0,16.2879,106.1682,0,0,0.1825,0.1734,0,0,0,0,1985,212,113,3.5,56.33033,-167.03417,E-02
1.98501E+11,NA,1.1107,2.5309,12.7912,0,0.5644,0,0,0,0,0,0,3.6417,477.2144,0,0.1275,0.5098,0,0,0,0,0,1985,213,134,3.7,56.00783,-167.006,D-02
1.98501E+11,NA,0.2475,4.1791,3.2626,0,0.55,0,0,0,0,0,0,40.3979,95.4683,0,0.1467,0.4217,0,0,0,0,0,1985,213,134,4,55.675,-166.997,C-02
1.98501E+11,NA,0,0,3.1848,0,1.2256,0,0,0,0,0,0,27.586,352.2777,0,0.1021,0.3807,0,0,0,0,0,1985,213,139,3.8,55.33983,-166.96983,B-02
1.98501E+11,NA,0,0,8.6646,0,1.6462,0,0,0,0,0,0,36.4348,214.1112,0,0.1559,0.4766,0,0,0,0,0,1985,213,157,4,55.01617,-166.93867,A-02
1.98501E+11,NA,0,0,6.436,0,0.1519,0,0,0,0,0,0,14.4003,526.2769,0,0,0.5632,0.0447,0,0,0,0,1985,214,148,3.8,55.35033,-167.5555,B-01
1.98501E+11,NA,0.5994,1.4756,5.7644,0,0.5441,0,0,0,0,0,0,3.3202,198.0613,0.0462,0.0923,0.0923,0.0368,0,0,0,0,1985,214,134,3.8,55.6605,-167.58467,C-01
1.98501E+11,NA,0,2.0877,2.8477,0,0,0,0,0,0,0,0,51.2732,368.8411,0,0,0.2421,0,0,0,0,0.5094,1985,214,134,3.9,55.67,-168.17267,C-18
1.98501E+11,NA,0,0.5185,2.1681,0,0.0754,0.1037,0,0,0,0,0,29.5044,138.2846,0.0376,0,0.2357,1.6873,0,0,0,0.1131,1985,215,106,2.8,56.66167,-168.225,F-18
1.98501E+11,NA,0,0,7.7082,0,0.0651,1.8574,0,0,3.204,0,0,5.8045,29.1148,0,0,0.0557,1.5323,0,0,0,7.7547,1985,215,95,-9999,56.82817,-168.60783,GF1918
1.98501E+11,NA,0,0.2611,3.611,0,0,51.5109,0,0,0.783,0,0,26.5819,31.6287,0,0,0.0783,4.9162,0,0,0,35.8923,1985,215,80,1.7,56.99333,-168.33517,G-18
1.98501E+11,NA,0,0.595,0.6134,0,0,59.0995,0,0,7.0499,0,0,11.3529,0.3845,0,0,1.0072,12.2045,0,0,0,55.6661,1985,215,75,2.5,57.163,-168.62617,HG1918
1.98501E+11,NA,0,0,2.2474,0,0,38.4693,0,0,1.847,0.1183,0,67.8034,6.7876,0,0,1.9381,22.1188,0.5913,0.3185,0,22.2462,1985,216,73,2,57.32983,-168.373,H-18
1.98501E+11,NA,0,0.1285,4.6325,0,0,31.8159,0,0,5.6993,0.4741,0,22.2643,2.104,0,0,0.2075,18.9157,0,0.7112,0,28.586,1985,216,70,2.2,57.50117,-168.751,IH1918
1.98501E+11,NA,0,0,2.2978,0,0,39.0628,0,0,10.9853,0.0907,0,3.477,0.8063,0,0,0.1209,7.0546,0,0,0,8.7681,1985,216,70,1.2,57.6625,-168.411,I-18
1.98501E+11,NA,0,0,2.8344,0,0,62.504,0,0,31.2356,0.0822,0.1069,2.399,0.4026,0.0493,0,0.0576,1.3555,0,0.4519,0,7.0243,1985,216,70,1,57.8285,-168.73467,JI1918
1.98501E+11,NA,0,0,1.3501,0.3329,0,111.9255,0,0,11.3007,0,0,98.2665,2.3583,0,0,0.0186,4.3834,0,0.0092,0,0.4716,1985,216,68,0.7,57.9985,-168.44933,J-18
1.98501E+11,NA,0,0,3.0907,0.2248,0,54.3568,0,0,13.5049,0.0657,0.3465,30.8965,40.8519,0.2248,0,0,4.8606,0,0,0,8.4664,1985,217,68,1.3,58.00683,-169.70117,J-20
1.98501E+11,NA,0,0,4.2614,0.3777,0,55.3012,0,0,82.7774,0.0679,0,18.9341,5.9272,0.2421,0,0.029,2.8184,0,0,0,31.2147,1985,217,71,1.8,57.8305,-169.97533,JI2120
1.98501E+11,NA,0,13.0485,0,0,0,0.079,0,0,0,0,0,14.4213,0,0,0,0,0,0,0,0,13.9276,1985,220,48,-9999,57.16517,-169.90983,HG2120
1.98501E+11,NA,0,0.2039,0.686,0,0,321.7199,0,0,1.9557,0.065,0.1298,3.5869,2.1224,0,0,0.3985,12.6978,0,3.0123,0,27.6017,1985,220,60,2.3,57.32833,-169.61417,H-20
1.98501E+11,NA,0,0,3.0836,0,0,44.6982,0,0,4.9159,0.1608,0.4201,51.7768,3.2176,0,0,2.7261,19.7347,0,0.5364,0,78.5636,1985,220,66,3.2,57.49383,-169.99267,IH2120
1.98501E+11,NA,0,0,1.404,0.1853,0,50.9704,0,0,106.2597,0.1073,0,11.0851,0.1073,0,0,0.1268,6.1324,0,1.0919,0,25.5924,1985,220,68,2,57.665,-169.60283,I-20
1.98501E+11,NA,0,6.83,0.3614,0,0,38.777,0,0,0.6874,0.7226,0,12.8052,0.2909,0,0,0.2468,0.5728,0,2.0271,0,122.0594,1985,221,60,3.1,57.01033,-169.56817,G-20
1.98501E+11,NA,0,3.3657,0.1658,0,0,18.4852,0,0,0,0,0,7.9223,0,0,0,3.1068,0.3418,0,0,0,28.5824,1985,221,71,4.4,56.84067,-169.8905,GF2120
1.98501E+11,NA,0,0.149,0.517,0,0,94.6502,0,0,0,0.0796,0,68.9622,0,0,0,0.4771,2.3361,0,0.149,0,16.5521,1985,221,75,3.8,56.70533,-169.51283,F-20
1.98501E+11,NA,0,13.7635,7.1925,0,0.888,0,0,0,0,0,0,44.6647,0.1776,0,0,0.0444,0,0,0,0,3.5962,1985,221,132,3.7,56.36883,-169.44967,E-20
1.98501E+11,NA,1.4612,5.9857,11.7358,0,1.4612,0,0,0,0,0,0,28.0906,4.5246,0,0,1.037,0,0,0,0,0,1985,222,108,3.8,56.337,-170.06883,E-21
1.98501E+11,NA,0,1.9552,16.8412,0,0.3378,0,0,0,0,0.0445,0,3.5549,3.466,0,0,0.2667,0.0445,0,0,0,0.8887,1985,222,95,3.8,56.67233,-170.11817,F-21
1.98501E+11,NA,0,2.478,16.1554,0,0,0.162,0,0,0.286,0,0,17.442,16.1554,0,0,0.2574,0.5528,0,0,0,0.6291,1985,222,101,3.7,56.83333,-170.48833,GF2221
1.98501E+11,NA,0,18.0531,14.2323,0,6.161,0.1432,0,0,0,0,0,25.6469,0.191,0.0286,0,0.554,0,0,0,0,0.7642,1985,223,121,3.8,56.341,-170.68867,E-22
1.98501E+11,NA,0,9.9341,10.5071,0,1.0508,0,0,0,0,0,0,18.3875,3.0088,0,0,0.4012,0.5254,0,0,0,0,1985,223,112,3.8,56.66033,-170.7425,F-22
1.98501E+11,NA,0,6.0339,20.3192,0,0.1767,0.2474,0,0,2.4295,0.0177,0,3.5338,3.5779,0.1414,0,0.1679,0.6273,0,0,0,0.1502,1985,223,93,3.4,56.989,-170.78683,G-22
1.98501E+11,NA,0,11.6403,5.3818,0,0,13.0714,0,0,0.5743,4.2328,0,143.2506,0,0,0,0.6652,0.2015,0,0.7054,0,75.3744,1985,223,73,3.9,56.96967,-170.14517,G-21
1.98501E+11,NA,0,6.7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0,0,81.3066,1985,223,48,5.7,57.1015,-170.44483,HG2221
1.98501E+11,NA,0,12.637,1.5375,0,0.1729,6.2466,0,0,0.4324,0.0288,0,45.9355,19.4122,0.0576,0,0.1826,3.6998,0,0,0,8.1684,1985,224,82,3.6,57.32633,-170.86867,H-22
1.98501E+11,NA,0,3.9434,20.6232,0,0,39.2697,0,0,24.333,0.0975,0,42.0545,21.2268,0.6524,0,0.0584,1.6261,0,0.7303,0,13.2035,1985,224,82,3,57.6535,-170.89833,I-22
1.98501E+11,NA,1.1784,1.2256,6.0333,0.2829,0,31.2034,0,0,13.2922,0,0,26.2071,17.4118,0.5185,0,0.0094,3.2052,0,0,0,4.5062,1985,224,84,2.8,57.99233,-170.96667,J-22
1.98501E+11,NA,0.323,0,11.2099,0.0923,0,22.5584,0,0,3.5983,0,0,5.2591,14.0609,0.2307,0,0,3.4599,0,0,0,2.8141,1985,224,97,2.6,58.00233,-171.59083,J-23
1.98501E+11,NA,0,0,12.101,0,0,1.5139,0,0,9.2405,0,0,17.7382,96.1395,0.4365,0,0.0835,0.9101,0,0,0,4.3185,1985,224,104,2.3,58.00033,-172.224,J-24
1.98501E+11,NA,0,0,7.1181,0,0,0,0,0,1.0142,0,0,33.5427,301.1112,0.251,0.1546,0.6567,0.5504,0,0,0,1.1685,1985,224,108,2.5,58,-172.853,J-25
1.98501E+11,NA,0,2.6299,12.3154,0,0,0,0,0,1.4147,0,0,22.0371,269.8046,0,0,4.9243,0.7889,0,0,0,0.9613,1985,225,117,2.6,57.99083,-173.48883,J-26
1.98501E+11,NA,0,0,8.2366,0,0,0,0,0,0,0,0,62.7435,1484.3482,0,0,0.0984,0,0,0,0,0,1985,225,146,3.2,57.6705,-173.40633,I-26
1.98501E+11,NA,0,0,1.2188,0,0,0,0,0,0,0,0,105.9825,999.8331,0,0,0,0.1303,0,0,0,0,1985,225,119,2.8,57.6685,-172.81633,I-25
1.98501E+11,NA,4.4318,0,6.8012,0,0,0,0,0,8.5058,0,0,19.2619,477.3367,0,0,0.0169,0.767,0,0,0,2.4547,1985,225,106,2.7,57.66667,-172.18033,I-24
1.98501E+11,NA,0,0.6114,10.0191,0,0,5.4563,0,0,0,0,0,13.9701,30.6685,0,0,0.0189,3.5279,0,0,0,0.3198,1985,225,99,3.2,57.66633,-171.54783,I-23
1.98501E+11,NA,0,0,4.384,0,5.3888,0,0,0,0,0,0,5.4802,138.1181,0,0,0.0274,0,0,0,2.5301,0.2467,1985,244,155,3.7,56.67883,-172.56817,F-25
1.98501E+11,NA,0,0,7.3902,0,2.9085,0,0,0,0,0,0,6.2936,0.0191,0,0,0.7343,0,0,0,0.8582,3.1469,1985,244,128,4.1,56.66517,-172.01733,F-24
1.98501E+11,NA,0,6.0905,16.3184,0,5.0244,0,0,0,0,0,0,34.5221,892.9069,0,0,2.1838,2.7468,0,0,25.7359,0,1985,244,117,-9999,56.66917,-171.35917,F-23
1.98501E+11,NA,0,1.1429,14.6408,0,0.0745,0.3726,0,0,0,0,0,21.9861,26.3335,0,0.0497,0.323,2.741,0,0,4.9687,0.149,1985,244,108,4.1,57.00183,-171.42833,G-23
1.98501E+11,NA,0,1.8842,7.6759,0,0.6979,0.3488,0,0,0,0,0,25.1646,45.75,0.3054,0.1308,1.7445,7.6672,0,0,4.1869,0.785,1985,245,115,3.7,57.0175,-172.003,G-24
1.98501E+11,NA,0,0.5166,49.5582,0,1.0979,3.3949,0,0,0,0,0,9.2714,232.9566,0.2951,0.0185,3.644,0.5074,0,0,0,0,1985,245,121,3.5,56.99833,-172.63633,G-25
1.98501E+11,NA,0,3.612,3.6212,0,3.1104,0.3251,0,0,0,0,0,42.8973,81.4769,0,0,0.6407,0,0,0,5.896,0.7893,1985,245,154,4,57.04383,-173.32933,G-26
1.98501E+11,NA,0,0.8707,30.7057,0,0.7711,0,0,0,0,0,0,3.2203,2.1316,0.0182,0,3.066,0.1906,0,0,7.0028,2.2224,1985,245,119,3.6,57.32883,-173.33383,H-26
1.98501E+11,NA,0,9.9204,13.3271,0,0.4413,0.2736,0,0,0,0,0,43.0707,0.1677,0,0.0088,1.5358,0,0,0,4.8102,3.9276,1985,245,115,3.4,57.3335,-172.73617,H-25
1.98501E+11,NA,0,0,9.4566,0,0.2837,1.4615,0,0,10.4024,0.0085,0,48.0139,56.31,0.258,0.3611,1.2638,10.6516,0,0,0.7567,11.176,1985,246,108,3.7,57.3345,-172.12183,H-24
1.98501E+11,NA,0,4.3732,10.0568,0,0.0185,0.2951,0,0,0.2307,0,0,37.9203,117.6822,0,0.0185,0.6828,9.66,0,0,4.3364,0.2951,1985,246,101,3.5,57.33517,-171.48617,H-23
1.98501E+11,NA,1.1194,0,4.478,0,0,0,0,0,0,0,0,88.4855,655.2207,0.0759,0,0,7.3524,0,0,0,0,1985,252,121,1.2,61.0045,-176.976,S-30
1.98501E+11,NA,0.4366,0,26.9295,0,0,0,0,0,0,0,0,45.8218,447.6208,0.4366,0,0,14.5066,0,0,1.5181,0.8733,1985,252,101,1.2,61.00117,-175.57617,S-28
1.98501E+11,NA,1.3246,0,5.7631,0,0,0,0,0,0,0,0,19.9558,418.7642,0.6621,0,0,15.9288,0,0,20.6357,1.0559,1985,253,93,0.5,61.652,-175.77567,U-28
1.98601E+11,NA,0,5.5158,0,0,0,67.8541,0.385,1.5289,0,0,0,76.6204,47.2634,0,0,0,0,0.5663,0,0,162.3808,1986,155,29,4,57.35417,-158.41883,H-16
1.98601E+11,NA,0,1.0701,0,0,0.0193,44.219,0.0385,1.9763,0,0,0,26.2692,26.2692,0,0,0,0,0.1445,0,0,40.6039,1986,155,35,3,57.6565,-158.34217,I-16
1.98601E+11,NA,0,0.6444,0,0,0.1057,101.6983,0.0633,3.0635,0.0529,0.1479,0,20.5997,5.1763,0,0,0,0,0.0105,0,0,72.2358,1986,155,31,-9999,57.99333,-158.31233,J-16
1.98601E+11,NA,0,0.0994,0,0,0,236.7282,6.0843,0.8691,19.3084,0.2483,0,7.326,0,0,0,0,0,0,0,0,17.508,1986,155,22,3,58.33433,-159.554,K-14
1.98601E+11,NA,0,4.3886,0.7349,0,0,88.7186,3.9898,0.84,0.084,0.1051,0,6.8246,0.6301,0,0,0,0,0.1051,0,0,36.8523,1986,156,40,2.3,58.01917,-159.603,J-14
1.98601E+11,NA,0,1.6368,0.8771,0,0,53.4887,0.4278,0,0.0535,0.246,0,25.1397,7.7025,0,0,0.0106,0,2.086,0,0,22.2513,1986,156,48,2.2,57.67683,-159.6325,I-14
1.98601E+11,NA,0,1.4798,2.078,0,0,62.3378,0.4561,0,0.1318,0.3041,0,6.6392,6.3353,0,0,1.6217,0,0.9629,0,1.1656,76.5285,1986,156,53,2.3,57.34133,-159.66817,H-14
1.98601E+11,NA,0,1.0577,4.4316,0,0.1268,54.0032,0.0212,0.2644,0,0.4654,0,21.9143,337.3033,0,0,0.5818,0,1.6921,0,0,53.7387,1986,156,53,2.8,56.98417,-159.73733,G-14
1.98601E+11,NA,0,2.6543,4.1905,0,0,297.2136,0,0,0,0,0,93.4912,1000.4597,0,0,0,0,0,0,0,110.231,1986,156,35,3.3,56.69933,-159.77733,F-14
1.98601E+11,NA,0,3.2063,1.0617,0,0.7087,26.2035,0,0,0.7087,0,0,52.407,910.3889,0,0,0.2516,0,3.0386,0,9.2069,29.3901,1986,158,51,3,56.33167,-160.99783,E-12
1.98601E+11,NA,0,0.7116,6.6722,0,0,5.4859,0,0,0.593,0.0147,0,3.3361,45.2218,0,0,0.4151,0.3707,0.6672,0,0,49.225,1986,158,66,2.4,56.663,-160.98667,F-12
1.98601E+11,NA,0,1.036,19.106,0,0,25.7346,0,0,1.1698,0.39,0,14.8169,8.1883,0,0,4.0663,0.4455,1.8939,0,1.9496,51.0903,1986,158,60,2.3,56.99517,-160.9525,G-12
1.98601E+11,NA,0,1.407,8.7149,0,0,41.4748,0,0,4.095,0.21,0,3.8325,7.98,0,0,1.4174,0.4199,4.095,0,0,80.1147,1986,158,60,2.3,57.33333,-160.93333,H-12
1.98601E+11,NA,0,1.0613,13.3951,0,0,96.8566,0,0,6.4914,0.2165,0,28.2326,72.2098,0,0,1.2055,0.134,6.0793,0,0,66.3572,1986,159,55,2.4,57.66267,-160.886,I-12
1.98601E+11,NA,0,8.5541,4.7011,0,0,84.1604,1.3796,0.3578,0.8176,0.0101,0,24.3233,9.8111,0,0,0.1023,0,5.4676,0,0,49.1575,1986,159,44,2,57.99633,-160.854,J-12
1.98601E+11,NA,0,1.659,0.4773,0,0,18.2605,0.2984,1.9095,0.2386,0.2386,0,17.7829,0,0,0,0,0,0.4773,0,0,4.8932,1986,159,26,4.1,58.31,-160.76917,K-12
1.98601E+11,NA,0,9.327,0,0,0,67.5607,2.9358,0.7989,1.0684,0.0289,0,36.586,87.5814,0,0,0,0,0.1925,0,0,159.6754,1986,159,44,3,58.31967,-161.99383,K-10
1.98601E+11,NA,0,1.6357,2.9381,0,0,97.4193,1.2606,0,3.1465,0,0,10.0753,20.9947,0,0,0,0,1.4586,0,0,117.57,1986,160,35,2.1,58.00367,-162.12017,J-10
1.98601E+11,NA,0,7.8151,2.3964,0,0,140.6288,1.3678,0,16.7648,0.0318,0,34.8974,15.0575,0,0,0.0213,0,0.3712,0,0,39.351,1986,160,46,2.1,57.67567,-162.13333,I-10
1.98601E+11,NA,0,3.2664,6.5234,0,0,135.6378,1.9317,0,9.183,0.2426,0,10.1537,7.9792,0,0,0.672,0.0747,3.1263,0,0,188.1049,1986,160,49,1.6,57.33767,-162.15117,H-10
1.98601E+11,NA,0,0,10.6217,0,0,268.9683,0.7516,0,8.3581,0.2264,0,7.4887,14.9684,0,0,1.7025,0.4528,0.7698,0,0,64.591,1986,160,59,1.6,57.00617,-162.17033,G-10
1.98601E+11,NA,0,2.1914,20.5797,0,0,74.5191,0,0,26.8153,0.0597,0,0.9364,5.9269,0,0,0.757,0.9761,2.9186,0,0,70.7738,1986,160,71,2,56.66883,-162.18417,F-10
1.98601E+11,NA,0,4.0861,4.1275,0,0.0207,20.7402,0,0,2.786,0.0207,0,5.8816,6.6555,0,0,1.0112,0.4643,3.7662,0,2.1668,47.2587,1986,161,75,2.3,56.33617,-162.19867,E-10
1.98601E+11,NA,0,3.5716,5.5064,0,2.6789,19.9418,0,0,6.8457,1.1907,0,26.1924,159.3868,0,0,6.1908,0.2976,36.7586,0,4.1671,76.494,1986,161,70,2.8,56.0005,-162.245,D-10
1.98601E+11,NA,0,1.5434,80.2224,0,3.1014,96.8899,0,0,25.9862,1.6902,0,16.3885,503.3808,0,0,7.2607,0.9553,0.5878,0,43.7856,3.6746,1986,161,49,-9999,55.35183,-163.421,B-08
1.98601E+11,NA,0,0.7547,8.7395,0,0.9931,23.2392,0,0,2.4829,0.0994,0,2.1849,65.1491,0,0,2.036,0.298,2.3835,0,1.5889,27.3109,1986,161,79,2.5,55.67283,-163.402,C-08
1.98601E+11,NA,0,2.0798,3.0943,0,0.1015,7.3044,0,0,0.7101,0,0,21.6085,18.1593,0,0,0.6088,2.029,0,0,3.0435,8.8261,1986,162,88,2.3,56.00617,-163.3895,D-08
1.98601E+11,NA,0,1.6842,17.8643,0,0,33.2461,0,0,5.2182,0.0292,0,7.6909,253.9749,0.3893,0,0.5842,2.4339,4.3322,0,0.6523,19.1688,1986,162,73,1.8,56.35333,-163.3995,E-08
1.98601E+11,NA,0,0,6.3285,0,0.0097,50.3824,0,0,7.7512,0.0392,0,32.9177,55.4353,0.1962,0,0.363,2.9435,25.8044,0,0.9812,6.1812,1986,162,73,1.9,56.66567,-163.37133,F-08
1.98601E+11,NA,0,3.3588,12.6003,0,0,129.994,0,0,21.4769,0.4798,0,5.0095,1.094,0,0,1.4778,1.4395,1.3434,0,0,22.283,1986,162,64,0.8,57.00117,-163.39267,G-08
1.98601E+11,NA,0,0,6.3741,0,0,209.1259,0.9417,0,20.064,0.7039,0,8.2575,10.3888,0,0,2.5773,0.5254,0.4957,0,0,87.572,1986,165,51,1.9,57.34233,-163.39133,H-08
1.98601E+11,NA,0,0.3557,1.729,0,0,92.4279,1.7785,0,8.645,0.1481,0,7.9039,11.2634,0,0,1.235,0,1.0375,0,1.1856,64.2697,1986,165,44,1.9,57.66283,-163.37467,I-08
1.98601E+11,NA,0,0,1.1377,0,0,96.2851,0.7757,0,24.7177,0.1035,0,4.5505,3.3095,0,0,0.0828,0,0,0,0,35.6286,1986,165,42,2.1,57.9885,-163.36783,J-08
1.98601E+11,NA,0,0.7971,0.2097,0,0,71.0147,2.5175,0,7.8149,0.0525,0,8.7588,19.1436,0,0,0.0104,0,0,0,1.6782,99.5465,1986,165,35,2.5,58.327,-163.3705,K-08
1.98601E+11,NA,0,2.1493,0,0,0,115.2572,1.4524,0.8714,10.4567,0.0233,0,7.2618,6.6227,0,0,0,0,0.8714,0,2.1493,47.5202,1986,165,29,3.4,58.65217,-163.35217,L-08
1.98601E+11,NA,0,0,0,0,0,101.0036,0.6419,0.2334,0.4667,0.0466,0,9.3359,4.4929,0,0,0,0,0,0,0,9.1609,1986,165,18,4.5,58.97683,-163.363,M-08
1.98601E+11,NA,0,1.3721,0,0,0,373.4244,0.3659,1.0674,1.2198,0.061,0,10.3579,0.0305,0,0,0,0,0,0,0,17.3717,1986,166,18,5.5,59.3185,-164.63467,N-06
1.98601E+11,NA,0,2.5307,0,0,0,99.5963,3.8487,0,7.3472,0.0584,0,15.0443,3.382,0,0,0,0,0,0,0,114.1742,1986,166,24,4.3,59.00717,-164.65267,M-06
1.98601E+11,NA,0,0,0,0,0,175.5162,0.8854,0,11.454,0.0554,0,10.0706,2.1912,0,0,0,0,0.1327,0,0,7.0826,1986,166,33,2.5,58.67883,-164.64267,L-06
1.98601E+11,NA,0,0,0,0,0,120.1785,0,0,12.2878,0.1024,0,23.3655,4.0027,0,0,0,0,0,0,3.2582,6.5162,1986,166,42,2.2,58.34,-164.61983,K-06
1.98601E+11,NA,0,2.6411,0,0,0,32.921,0.0188,0,3.9337,0.0374,0,12.9999,4.3177,0,0,0.1311,0,0,0,0,28.0507,1986,166,42,2.1,58.00683,-164.60883,J-06
1.98601E+11,NA,0,1.7857,1.5037,0,0,208.4616,0,0,20.2447,0.3759,0,39.183,20.3574,0,0,0.874,3.4305,0,0,4.1261,26.6168,1986,167,51,1.7,57.6715,-164.60917,I-06
1.98601E+11,NA,0,0,7.318,0,0,269.5754,0,0,113.2204,0.0784,0,4.428,75.0917,0,0,0.1762,0.6367,0,0,0,14.2443,1986,167,64,2.3,57.32767,-164.62467,H-06
1.98601E+11,NA,0,0,8.6895,0,0,87.2795,0,0,75.4371,0.1629,0,11.2504,346.7794,0,0,0.0591,0.9327,0,0,0,17.1865,1986,167,68,0.8,57.00817,-164.60633,G-06
1.98601E+11,NA,0,0.9606,14.5707,0,0,254.4775,0,0,22.977,0,0,11.3984,110.9818,1.1208,0,0.8006,0.5505,0.15,0,0,131.537,1986,167,73,1.2,56.67517,-164.5955,F-06
1.98601E+11,NA,0,0,31.476,0,0,70.5856,0,0,6.7457,0.0409,0,8.9991,256.5058,0,0,0.6418,1.7753,0,0,0,21.1388,1986,167,86,1.6,56.3415,-164.5805,E-06
1.98601E+11,NA,0,0,22.857,0,0,31.6858,0,0,0.0982,0,0,12.0171,35.2175,0.1471,0,0.7358,2.6487,0,0,2.5996,11.8209,1986,168,91,2.1,55.99083,-164.49983,D-06
1.98601E+11,NA,0,0.5808,33.7694,0,1.9691,8.024,0,0,0.0985,0,0,9.0085,17.5246,0.2461,0,0.6399,0.6891,0,0,10.4361,24.6625,1986,168,95,3,55.658,-164.56717,C-06
